2025-05-08 18:07:50,483 - INFO - training started.
2025-05-08 18:07:50,483 - INFO - PyTorch use CUDA.
2025-05-08 18:21:24,275 - INFO - Epoch 26/50	 Step 201/469	 Loss 0.0198	 Time 6.81
2025-05-08 18:21:31,082 - INFO - Epoch 26/50	 Step 301/469	 Loss 0.0230	 Time 6.81
2025-05-08 18:21:37,889 - INFO - Epoch 26/50	 Step 401/469	 Loss 0.0194	 Time 6.81
2025-05-08 18:21:42,570 - INFO - Epoch 27/50	 Step 1/469	 Loss 0.0218	 Time 4.68
2025-05-08 18:21:49,376 - INFO - Epoch 27/50	 Step 101/469	 Loss 0.0218	 Time 6.81
2025-05-08 18:21:56,182 - INFO - Epoch 27/50	 Step 201/469	 Loss 0.0210	 Time 6.81
2025-05-08 18:22:02,989 - INFO - Epoch 27/50	 Step 301/469	 Loss 0.0260	 Time 6.81
2025-05-08 18:22:09,796 - INFO - Epoch 27/50	 Step 401/469	 Loss 0.0176	 Time 6.81
2025-05-08 18:22:14,477 - INFO - Epoch 28/50	 Step 1/469	 Loss 0.0250	 Time 4.68
2025-05-08 18:22:21,283 - INFO - Epoch 28/50	 Step 101/469	 Loss 0.0195	 Time 6.81
2025-05-08 18:22:28,091 - INFO - Epoch 28/50	 Step 201/469	 Loss 0.0205	 Time 6.81
2025-05-08 18:22:34,922 - INFO - Epoch 28/50	 Step 301/469	 Loss 0.0230	 Time 6.83
2025-05-08 18:22:41,729 - INFO - Epoch 28/50	 Step 401/469	 Loss 0.0225	 Time 6.81
2025-05-08 18:22:46,410 - INFO - Epoch 29/50	 Step 1/469	 Loss 0.0176	 Time 4.68
2025-05-08 18:22:53,218 - INFO - Epoch 29/50	 Step 101/469	 Loss 0.0204	 Time 6.81
2025-05-08 18:23:00,027 - INFO - Epoch 29/50	 Step 201/469	 Loss 0.0220	 Time 6.81
2025-05-08 18:23:06,834 - INFO - Epoch 29/50	 Step 301/469	 Loss 0.0236	 Time 6.81
2025-05-08 18:23:13,642 - INFO - Epoch 29/50	 Step 401/469	 Loss 0.0252	 Time 6.81
2025-05-08 18:23:18,323 - INFO - Epoch 30/50	 Step 1/469	 Loss 0.0165	 Time 4.68
2025-05-08 18:23:25,131 - INFO - Epoch 30/50	 Step 101/469	 Loss 0.0178	 Time 6.81
2025-05-08 18:23:31,938 - INFO - Epoch 30/50	 Step 201/469	 Loss 0.0193	 Time 6.81
2025-05-08 18:23:38,746 - INFO - Epoch 30/50	 Step 301/469	 Loss 0.0244	 Time 6.81
2025-05-08 18:23:45,553 - INFO - Epoch 30/50	 Step 401/469	 Loss 0.0178	 Time 6.81
2025-05-08 18:23:50,234 - INFO - Epoch 31/50	 Step 1/469	 Loss 0.0185	 Time 4.68
2025-05-08 18:23:57,042 - INFO - Epoch 31/50	 Step 101/469	 Loss 0.0234	 Time 6.81
2025-05-08 18:24:03,849 - INFO - Epoch 31/50	 Step 201/469	 Loss 0.0199	 Time 6.81
2025-05-08 18:24:10,666 - INFO - Epoch 31/50	 Step 301/469	 Loss 0.0199	 Time 6.82
2025-05-08 18:24:17,472 - INFO - Epoch 31/50	 Step 401/469	 Loss 0.0280	 Time 6.81
2025-05-08 18:24:22,153 - INFO - Epoch 32/50	 Step 1/469	 Loss 0.0179	 Time 4.68
2025-05-08 18:24:28,959 - INFO - Epoch 32/50	 Step 101/469	 Loss 0.0186	 Time 6.81
2025-05-08 18:24:35,767 - INFO - Epoch 32/50	 Step 201/469	 Loss 0.0171	 Time 6.81
2025-05-08 18:24:42,575 - INFO - Epoch 32/50	 Step 301/469	 Loss 0.0187	 Time 6.81
2025-05-08 18:24:49,383 - INFO - Epoch 32/50	 Step 401/469	 Loss 0.0184	 Time 6.81
2025-05-08 18:24:54,064 - INFO - Epoch 33/50	 Step 1/469	 Loss 0.0192	 Time 4.68
2025-05-08 18:25:00,872 - INFO - Epoch 33/50	 Step 101/469	 Loss 0.0176	 Time 6.81
2025-05-08 18:25:07,708 - INFO - Epoch 33/50	 Step 201/469	 Loss 0.0265	 Time 6.84
2025-05-08 18:25:14,516 - INFO - Epoch 33/50	 Step 301/469	 Loss 0.0213	 Time 6.81
2025-05-08 18:25:21,324 - INFO - Epoch 33/50	 Step 401/469	 Loss 0.0198	 Time 6.81
2025-05-08 18:25:26,005 - INFO - Epoch 34/50	 Step 1/469	 Loss 0.0202	 Time 4.68
2025-05-08 18:25:32,814 - INFO - Epoch 34/50	 Step 101/469	 Loss 0.0208	 Time 6.81
2025-05-08 18:25:39,622 - INFO - Epoch 34/50	 Step 201/469	 Loss 0.0206	 Time 6.81
2025-05-08 18:25:46,430 - INFO - Epoch 34/50	 Step 301/469	 Loss 0.0212	 Time 6.81
2025-05-08 18:25:53,238 - INFO - Epoch 34/50	 Step 401/469	 Loss 0.0250	 Time 6.81
2025-05-08 18:25:57,919 - INFO - Epoch 35/50	 Step 1/469	 Loss 0.0267	 Time 4.68
